state,latitude,longitude,county
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
VA,38.92,-77.35,Loudoun
VA,38.92,-77.35,Loudoun
VA,38.92,-77.35,Loudoun
VA,38.92,-77.35,Loudoun
VA,38.97,-77.64,Loudoun
VA,38.67,-77.99,Rappahannock
VA,38.96,-77.52,Loudoun
VA,38.74,-77.48,Manassas City
VA,38.74,-77.48,Prince William
VA,38.74,-77.48,Manassas City
VA,38.74,-77.48,Manassas Park City
VA,38.74,-77.48,Prince William
VA,38.74,-77.48,Manassas City
VA,38.87,-77.85,Fauquier
VA,38.87,-77.85,Fauquier
VA,38.97,-77.73,Loudoun
VA,38.97,-77.73,Loudoun
VA,38.61,-77.64,Fauquier
VA,38.84,-77.44,Fairfax
VA,38.84,-77.44,Fairfax
VA,38.84,-77.44,Fairfax
VA,38.77,-77.38,Fairfax
VA,38.74,-77.96,Fauquier
VA,39.16,-77.61,Loudoun
VA,39,-77.95,Clarke
VA,39.05,-77.74,Loudoun
VA,39.13,-77.71,Loudoun
VA,39.13,-77.71,Loudoun
VA,39.11,-77.83,Clarke
VA,38.73,-77.55,Prince William
VA,38.81,-77.72,Fauquier
VA,38.63,-77.67,Fauquier
VA,38.61,-77.64,Fauquier
VA,38.81,-77.9,Fauquier
VA,39.13,-77.77,Loudoun
VA,39.13,-77.77,Loudoun
VA,38.84,-77.56,Prince William
VA,38.92,-77.92,Fauquier
VA,39.04,-77.48,Loudoun
VA,39.04,-77.48,Loudoun
VA,39.04,-77.48,Loudoun
VA,39.04,-77.48,Loudoun
VA,38.87,-77.4,Fairfax
VA,38.87,-77.4,Loudoun
VA,38.87,-77.4,Fairfax
VA,38.79,-77.61,Prince William
VA,38.79,-77.61,Prince William
VA,39.13,-77.66,Loudoun
VA,39.13,-77.66,Loudoun
VA,39.11,-77.69,Loudoun
VA,39,-77.4,Loudoun
VA,39,-77.4,Loudoun
VA,39,-77.4,Loudoun
VA,39,-77.4,Loudoun
VA,39,-77.4,Loudoun
VA,38.81,-77.63,Prince William
VA,38.81,-77.63,Prince William
VA,38.96,-77.38,Fairfax
VA,38.96,-77.38,Fairfax
VA,38.96,-77.38,Fairfax
VA,39.1,-77.55,Loudoun
VA,39.1,-77.55,Loudoun
VA,39.1,-77.55,Loudoun
VA,39.1,-77.55,Loudoun
VA,39.27,-77.63,Loudoun
VA,38.69,-77.58,Prince William
VA,38.69,-77.58,Prince William
VA,38.99,-77.88,Fauquier
VA,38.99,-77.88,Fauquier
VA,38.71,-77.79,Fauquier
VA,38.71,-77.79,Fauquier
VA,38.71,-77.79,Fauquier
VA,38.9,-77.04,Loudoun
VA,38.95,-77.34,Fairfax
VA,38.95,-77.34,Fairfax
VA,38.96,-77.38,Fairfax
VA,38.93,-77.34,Fairfax
VA,38.95,-77.34,Fairfax
VA,38.95,-77.34,Fairfax
VA,38.95,-77.34,Fairfax
VA,39.18,-77.61,Loudoun
VA,38.86,-77.77,Fauquier
VA,39,-77.45,Loudoun
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.88,-77.01,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.9,-77.04,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.87,-76.99,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.9,-77.04,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.97,-77.05,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.02,District of Columbia
DC,38.89,-77.01,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
MD,38.74,-76.85,Howard
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
DC,38.89,-77.03,District of Columbia
VA,38.86,-77.05,Fairfax
DC,38.89,-77.03,District of Columbia
MD,38.64,-76.9,Charles
MD,38.64,-76.9,Charles
MD,38.64,-76.9,Charles
MD,38.64,-76.9,Charles
MD,38.25,-76.74,St Mary's
MD,38.67,-77.01,Prince George's
MD,38.58,-76.7,Prince George's
MD,38.27,-76.74,St Mary's
MD,38.52,-76.6,Calvert
MD,38.46,-76.98,Charles
MD,38.5,-76.68,Charles
MD,38.69,-76.85,Prince George's
MD,38.41,-76.54,Calvert
MD,38.63,-77.07,Charles
MD,38.55,-76.84,Charles
MD,38.28,-76.78,St Mary's
MD,38.29,-76.49,St Mary's
MD,38.23,-76.51,St Mary's
MD,38.36,-76.78,St Mary's
MD,38.47,-76.78,Charles
MD,38.73,-76.82,Prince George's
MD,38.32,-76.72,St Mary's
MD,38.33,-76.91,Charles
MD,38.23,-76.76,St Mary's
MD,38.3,-76.63,St. Mary's
MD,38.15,-76.36,St Mary's
MD,38.35,-76.44,Calvert
MD,38.17,-76.47,St Mary's
MD,38.43,-76.97,Charles
MD,38.25,-76.49,St Mary's
MD,38.41,-76.73,St Mary's
MD,38.34,-76.57,St Mary's
MD,38.53,-76.78,Charles
MD,38.61,-76.61,Calvert
MD,38.59,-77.15,Charles
MD,38.49,-77.16,Charles
MD,38.3,-76.86,Charles
MD,38.53,-76.97,Charles
MD,38.29,-76.64,St Mary's
MD,38.26,-76.44,St Mary's
MD,38.35,-76.67,St. Mary's
MD,38.41,-76.45,Calvert
MD,38.55,-77.15,Charles
MD,38.43,-76.73,St Mary's
MD,38.37,-76.69,St Mary's
MD,38.33,-76.91,Charles
MD,38.45,-77.21,Charles
MD,38.34,-76.92,Charles
MD,38.22,-76.44,St Mary's
MD,38.28,-76.42,St Mary's
MD,38.14,-76.5,St Mary's
MD,38.57,-77.01,Charles
MD,38.49,-76.54,Calvert
MD,38.49,-77.04,Charles
MD,38.54,-76.58,Calvert
MD,38.11,-76.37,St Mary's
MD,38.34,-76.92,Charles
MD,38.15,-76.41,St Mary's
MD,38.47,-76.5,Calvert
MD,38.18,-76.42,St. Mary's
MD,38.07,-76.34,St Mary's
MD,38.33,-76.45,Calvert
MD,38.64,-76.57,Calvert
MD,38.15,-76.53,St Mary's
MD,38.18,-76.5,St Mary's
MD,38.45,-77.08,Charles
MD,38.59,-76.97,Charles
MD,39.03,-76.9,Prince George's
MD,39.12,-76.77,Anne Arundel
MD,38.96,-76.85,Prince George's
MD,39.03,-76.92,Prince George's
MD,39.03,-76.92,Prince George's
MD,38.96,-76.85,Prince George's
MD,39.09,-76.85,Prince George's
MD,39.09,-76.85,Prince George's
MD,39.09,-76.85,Prince George's
MD,38.94,-76.92,Prince George's
MD,38.8,-76.65,Anne Arundel
MD,38.94,-76.96,Prince George's
MD,38.7,-76.53,Calvert
MD,38.95,-76.73,Prince George's
MD,38.95,-76.73,Prince George's
MD,38.95,-76.73,Prince George's
MD,38.95,-76.73,Prince George's
MD,38.95,-76.73,Prince George's
MD,38.95,-76.73,Prince George's
MD,38.95,-76.73,Prince George's
MD,38.94,-76.95,Prince George's
MD,39.09,-76.85,Howard
MD,39.09,-76.85,Anne Arundel
MD,39.09,-76.85,Prince George's
MD,39.09,-76.85,Prince George's
MD,38.87,-76.9,Prince George's
MD,38.68,-76.53,Calvert
MD,38.8,-76.58,Anne Arundel
MD,38.76,-76.89,Prince George's
MD,38.69,-76.62,Calvert
MD,38.96,-76.92,Prince George's
MD,38.96,-76.92,Prince George's
MD,38.99,-76.93,Prince George's
MD,38.99,-76.93,Prince George's
MD,38.99,-76.93,Prince George's
MD,38.87,-76.9,Prince George's
MD,38.73,-77,Prince George's
MD,38.8,-76.99,Prince George's
MD,38.83,-76.92,Prince George's
MD,38.85,-76.88,Prince George's
MD,38.8,-76.94,Prince George's
MD,38.73,-77,Prince George's
MD,38.8,-76.99,Prince George's
MD,38.79,-76.54,Anne Arundel
MD,38.83,-76.92,Prince George's
MD,38.85,-76.88,Prince George's
MD,38.72,-76.66,Calvert
MD,39.08,-76.76,Anne Arundel
MD,38.8,-76.94,Prince George's
MD,39.3,-77.19,Anne Arundel
MD,39.15,-76.92,Howard
MD,38.8,-76.87,Prince George's
MD,39.13,-76.81,Howard
MD,38.83,-76.52,Anne Arundel
MD,38.84,-76.54,Anne Arundel
MD,38.99,-76.88,Prince George's
MD,38.98,-76.8,Prince George's
MD,38.99,-76.88,Prince George's
MD,38.99,-76.88,Prince George's
MD,38.81,-76.75,Prince George's
MD,38.81,-76.75,Prince George's
MD,38.81,-76.75,Prince George's
MD,38.81,-76.75,Prince George's
MD,38.86,-76.6,Anne Arundel
MD,39.17,-76.95,Howard
MD,38.82,-76.55,Anne Arundel
MD,38.76,-76.58,Anne Arundel
MD,38.95,-76.95,Prince George's
MD,38.95,-76.95,Prince George's
MD,38.95,-76.95,Prince George's
MD,38.95,-76.95,Prince George's
MD,38.95,-76.95,Prince George's
MD,38.95,-76.95,Prince George's
MD,38.95,-76.95,Prince George's
MD,38.87,-76.9,Prince George's
MD,38.87,-76.9,Prince George's
MD,38.82,-76.75,Prince George's
MD,39.14,-76.77,Howard
MD,39.03,-76.9,Prince George's
MD,38.87,-76.9,Prince George's
MD,38.97,-77.1,Montgomery
MD,38.97,-77.1,Montgomery
MD,38.96,-77.14,Montgomery
MD,38.98,-77.12,Montgomery
MD,38.98,-77.12,Montgomery
MD,38.98,-77.08,Montgomery
MD,38.98,-77.12,Montgomery
MD,38.98,-77.12,Montgomery
MD,38.97,-77.16,Montgomery
MD,38.98,-77.12,Montgomery
MD,38.98,-77.08,Montgomery
MD,38.98,-77.12,Montgomery
MD,39.14,-77.08,Montgomery
MD,39.14,-77.08,Montgomery
MD,39.17,-77.05,Montgomery
MD,39.14,-77.41,Montgomery
MD,39.21,-77.38,Montgomery
MD,39.17,-77.41,Montgomery
MD,39.18,-77.31,Montgomery
MD,39.22,-77.42,Montgomery
MD,39.08,-77.15,Montgomery
MD,39.08,-77.15,Montgomery
MD,39.08,-77.15,Montgomery
MD,39.08,-77.15,Montgomery
MD,39.08,-77.15,Montgomery
MD,39.08,-77.15,Montgomery
MD,39.08,-77.15,Montgomery
MD,39.02,-77.19,Montgomery
MD,39.13,-77.13,Montgomery
MD,39.08,-77.15,Montgomery
MD,39.02,-77.19,Montgomery
MD,39.14,-77.02,Montgomery
MD,39.15,-76.98,Montgomery
MD,39.18,-77.01,Montgomery
MD,39.11,-76.93,Montgomery
MD,39.12,-76.96,Montgomery
MD,39.23,-77.27,Montgomery
MD,39.27,-77.2,Montgomery
MD,39.17,-77.26,Montgomery
MD,39.17,-77.26,Montgomery
MD,39.17,-77.26,Montgomery
MD,39.14,-77.21,Montgomery
MD,39.14,-77.21,Montgomery
MD,39.14,-77.21,Montgomery
MD,39.14,-77.17,Montgomery
MD,39.14,-77.21,Montgomery
MD,39.17,-77.19,Montgomery
MD,39.14,-77.21,Montgomery
MD,39.14,-77.21,Montgomery
MD,39.18,-77.19,Montgomery
MD,38.98,-77.12,Montgomery
MD,39.02,-77.07,Montgomery
MD,38.98,-77.12,Montgomery
MD,38.98,-77.12,Montgomery
MD,39.02,-77.07,Montgomery
MD,39.03,-77.09,Montgomery
MD,39.08,-77.05,Montgomery
MD,39.14,-77.21,Montgomery
MD,39.14,-77.21,Montgomery
MD,39.01,-77.02,Montgomery
MD,39.01,-77.02,Montgomery
MD,39.01,-77.02,Montgomery
MD,39.01,-77.02,Montgomery
MD,39.01,-77.02,Montgomery
MD,39.01,-77.02,Montgomery
MD,39.01,-77.02,Montgomery
MD,39.01,-77.02,Montgomery
MD,39.01,-77.02,Montgomery
MD,39.01,-77.02,Montgomery
MD,38.98,-77,Montgomery
MD,38.98,-77,Montgomery
MD,39.01,-77.02,Montgomery
MD,39.01,-77.02,Montgomery
MD,39.01,-77.02,Montgomery
MD,39.01,-77.02,Montgomery
MD,39.03,-76.98,Montgomery
MD,39.01,-77.02,Montgomery
MD,39.51,-76.17,Harford
MD,39.47,-76.13,Harford
MD,39.46,-76.27,Harford
MD,39.41,-76.38,Harford
MD,39.04,-76.49,Anne Arundel
MD,39.51,-76.49,Baltimore
MD,39.53,-76.34,Harford
MD,39.53,-76.34,Harford
MD,39.46,-76.23,Harford
MD,39.51,-76.18,Harford
MD,39.57,-76.8,Baltimore
MD,39.42,-76.67,Baltimore
MD,39.55,-76.68,Baltimore
MD,39.36,-76.37,Baltimore
MD,39.56,-76.24,Harford
MD,39.2,-76.94,Howard
MD,39.47,-76.63,Baltimore
MD,39.49,-76.65,Baltimore
MD,39.01,-76.59,Anne Arundel
MD,39.63,-76.2,Harford
MD,38.93,-76.63,Anne Arundel
MD,39.23,-76.98,Howard
MD,38.9,-76.54,Anne Arundel
MD,39.42,-76.29,Harford
MD,39.27,-76.83,Howard
MD,39.27,-76.83,Howard
MD,39.27,-76.83,Howard
MD,39.2,-76.85,Howard
MD,39.2,-76.85,Howard
MD,39.2,-76.85,Howard
MD,39.52,-76.42,Harford
MD,39.49,-76.88,Carroll
MD,39.58,-76.39,Harford
MD,39.47,-76.45,Baltimore
MD,39.2,-76.44,Baltimore
MD,39.69,-76.72,Baltimore
MD,39.05,-76.66,Anne Arundel
MD,39.07,-76.42,Anne Arundel
MD,39.44,-76.5,Baltimore
MD,39.16,-76.6,Anne Arundel
MD,39.16,-76.6,Anne Arundel
MD,39.16,-76.6,Anne Arundel
MD,39.49,-76.65,Baltimore
MD,39.47,-76.81,Baltimore
MD,39.61,-76.85,Carroll
MD,39.2,-76.75,Howard
MD,39.16,-76.72,Anne Arundel
MD,39.16,-76.72,Anne Arundel
MD,39.54,-76.09,Harford
MD,39.48,-76.47,Baltimore
MD,39.6,-76.47,Harford
MD,39.43,-76.35,Harford
MD,39.44,-76.41,Baltimore
MD,39.71,-76.84,Carroll
MD,39.2,-76.66,Anne Arundel
MD,39.47,-76.52,Baltimore
MD,39.43,-76.64,Baltimore
MD,39.43,-76.64,Baltimore
MD,39.19,-76.72,Anne Arundel
MD,39.65,-76.89,Carroll
MD,39.35,-76.89,Howard
MD,39.69,-76.71,Baltimore
MD,38.89,-76.5,Anne Arundel
MD,39.05,-76.64,Anne Arundel
MD,39.57,-76.58,Baltimore
MD,39.06,-76.69,Anne Arundel
MD,39.01,-76.68,Anne Arundel
MD,39.41,-76.79,Baltimore
MD,39.65,-76.67,Baltimore
MD,39.11,-76.55,Anne Arundel
MD,39.11,-76.55,Anne Arundel
MD,39.4,-76.47,Baltimore
MD,39.46,-76.2,Harford
MD,39.5,-76.56,Baltimore
MD,39.68,-76.37,Harford
MD,39.37,-76.8,Baltimore
MD,39.45,-76.81,Baltimore
MD,39.4,-76.6,Baltimore
MD,38.94,-76.58,Anne Arundel
MD,39.13,-76.69,Anne Arundel
MD,39.08,-76.57,Anne Arundel
MD,39.18,-76.88,Howard
MD,39.54,-76.68,Baltimore
MD,39.42,-76.7,Baltimore
MD,39.65,-76.34,Harford
MD,39.57,-76.8,Baltimore
MD,39.43,-76.4,Baltimore
MD,39.57,-77,Carroll
MD,39.57,-77,Carroll
MD,39.7,-76.34,Harford
MD,39.65,-76.56,Baltimore
MD,39.38,-76.45,Baltimore
MD,39.32,-76.87,Howard
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.39,-76.62,Baltimore
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.32,-76.72,Baltimore
MD,39.39,-76.7,Baltimore
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.22,-76.43,Baltimore
MD,39.33,-76.43,Baltimore
MD,39.3,-76.44,Baltimore
MD,39.26,-76.49,Baltimore
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.22,-76.61,Anne Arundel
MD,39.21,-76.55,Baltimore City
MD,39.21,-76.72,Baltimore
MD,39.26,-76.74,Baltimore
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.38,-76.55,Baltimore
MD,39.3,-76.61,Baltimore City
MD,39.38,-76.48,Baltimore
MD,39.32,-76.5,Baltimore
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Anne Arundel
MD,39.3,-76.61,Baltimore City
MD,39.33,-76.78,Baltimore
MD,39.3,-76.61,Baltimore
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore
MD,39.35,-76.7,Baltimore City
MD,39.3,-76.45,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.29,-76.6,Baltimore City
MD,39.21,-76.72,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.29,-76.6,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.29,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.39,-76.62,Baltimore
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,39.3,-76.61,Baltimore City
MD,38.97,-76.5,Anne Arundel
MD,38.97,-76.5,Anne Arundel
MD,38.97,-76.5,Anne Arundel
MD,38.97,-76.5,Anne Arundel
MD,38.97,-76.5,Anne Arundel
MD,39.02,-76.45,Anne Arundel
MD,38.97,-76.5,Anne Arundel
MD,38.97,-76.5,Anne Arundel
MD,39.65,-78.76,Allegany
MD,39.65,-78.76,Allegany
MD,39.65,-78.76,Allegany
MD,39.65,-78.76,Allegany
MD,39.65,-78.76,Allegany
MD,39.62,-79.32,Garrett
MD,39.53,-79.01,Allegany
MD,39.58,-79.2,Garrett
MD,39.5,-79.11,Garrett
MD,39.69,-78.79,Allegany
MD,39.64,-78.87,Allegany
MD,39.72,-78.77,Allegany
MD,39.7,-78.56,Allegany
MD,39.66,-79.4,Garrett
MD,39.66,-78.92,Allegany
MD,39.69,-79.15,Garrett
MD,39.38,-79.18,Garrett
MD,39.56,-78.97,Allegany
MD,39.47,-79.06,Allegany
MD,39.55,-79.35,Garrett
MD,39.58,-78.94,Allegany
MD,39.66,-78.94,Allegany
MD,39.69,-78.88,Allegany
MD,39.41,-79.41,Garrett
MD,39.54,-78.61,Allegany
MD,39.54,-78.89,Allegany
MD,39.53,-78.88,Allegany
MD,39.59,-78.69,Mineral
MD,39.47,-79.21,Garrett
MD,39.48,-79.04,Allegany
MD,38.77,-76.06,Talbot
MD,38.77,-76.07,Talbot
MD,39.14,-75.86,Queen Anne's
MD,38.74,-75.93,Caroline
MD,39.36,-76.07,Kent
MD,38.75,-76.26,Talbot
MD,38.56,-76.07,Dorchester
MD,39.04,-76.06,Queen Anne's
MD,38.95,-76.28,Queen Anne's
MD,39.21,-76.07,Kent
MD,38.5,-76.15,Dorchester
MD,39.14,-75.98,Queen Anne's
MD,38.82,-76.28,Talbot
MD,38.87,-75.99,Talbot
MD,38.32,-76.12,Dorchester
MD,38.24,-76.05,Dorchester
MD,39.23,-75.91,Queen Anne's
MD,38.88,-75.82,Caroline
MD,38.59,-75.92,Dorchester
MD,38.69,-75.77,Caroline
MD,38.32,-76.23,Dorchester
MD,39.34,-75.87,Kent
MD,39.03,-75.78,Caroline
MD,38.95,-76.19,Queen Anne's
MD,38.97,-75.8,Caroline
MD,39.07,-75.76,Caroline
MD,38.91,-75.94,Caroline
MD,38.62,-75.87,Dorchester
MD,39.12,-75.89,Queen Anne's
MD,39.3,-75.98,Kent
MD,38.82,-76.28,Talbot
MD,38.5,-76.22,Dorchester
MD,39.11,-75.74,Caroline
MD,39.31,-75.81,Kent
MD,39.25,-75.84,Queen Anne's
MD,38.72,-76.28,Talbot
MD,38.75,-76.19,Talbot
MD,38.68,-76.17,Talbot
MD,38.71,-75.9,Caroline
MD,39.14,-75.99,Queen Anne's
MD,38.91,-75.95,Queen Anne's
MD,38.98,-76.15,Queen Anne's
MD,38.59,-75.79,Dorchester
MD,38.94,-75.88,Caroline
MD,39.14,-76.24,Kent
MD,38.74,-76.17,Talbot
MD,38.78,-76.22,Talbot
MD,38.6,-75.94,Dorchester
MD,38.74,-76.32,Talbot
MD,38.99,-76.3,Queen Anne's
MD,39.32,-76.05,Kent
MD,39.18,-75.85,Queen Anne's
MD,38.46,-76.3,Dorchester
MD,39.13,-75.76,Caroline
MD,38.69,-76.33,Talbot
MD,38.27,-76.05,Dorchester
MD,38.65,-76.05,Talbot
